time,date_id,année,mois,jour
2022-05-23,874,2022,5,23
2022-05-24,875,2022,5,24
2022-05-25,876,2022,5,25
2022-05-26,877,2022,5,26
2022-05-27,878,2022,5,27
2022-05-28,879,2022,5,28
2022-05-29,880,2022,5,29
2022-05-30,881,2022,5,30
2022-05-31,882,2022,5,31
2022-06-01,883,2022,6,1
2022-06-02,884,2022,6,2
2022-06-03,885,2022,6,3
2022-06-04,886,2022,6,4
2022-06-05,887,2022,6,5
2022-06-06,888,2022,6,6
2022-06-07,889,2022,6,7
2022-06-08,890,2022,6,8
2022-06-09,891,2022,6,9
2022-06-10,892,2022,6,10
2022-06-11,893,2022,6,11
2022-06-12,894,2022,6,12
2022-06-13,895,2022,6,13
2022-06-14,896,2022,6,14
2022-06-15,897,2022,6,15
2022-06-16,898,2022,6,16
2022-06-17,899,2022,6,17
2022-06-18,900,2022,6,18
2022-06-19,901,2022,6,19
2022-06-20,902,2022,6,20
2022-06-21,903,2022,6,21
2022-06-22,904,2022,6,22
2022-06-23,905,2022,6,23
2022-06-24,906,2022,6,24
2022-06-25,907,2022,6,25
2022-06-26,908,2022,6,26
2022-06-27,909,2022,6,27
2022-06-28,910,2022,6,28
2022-06-29,911,2022,6,29
2022-06-30,912,2022,6,30
2022-07-01,913,2022,7,1
2022-07-02,914,2022,7,2
2022-07-03,915,2022,7,3
2022-07-04,916,2022,7,4
2022-07-05,917,2022,7,5
2022-07-06,918,2022,7,6
2022-07-07,919,2022,7,7
2022-07-08,920,2022,7,8
2022-07-09,921,2022,7,9
2022-07-10,922,2022,7,10
2022-07-11,923,2022,7,11
2022-07-12,924,2022,7,12
2022-07-13,925,2022,7,13
2022-07-14,926,2022,7,14
2022-07-15,927,2022,7,15
2022-07-16,928,2022,7,16
2022-07-17,929,2022,7,17
2022-07-18,930,2022,7,18
2022-07-19,931,2022,7,19
2022-07-20,932,2022,7,20
2022-07-21,933,2022,7,21
2022-07-22,934,2022,7,22
2022-07-23,935,2022,7,23
2022-07-24,936,2022,7,24
2022-07-25,937,2022,7,25
2022-07-26,938,2022,7,26
2022-07-27,939,2022,7,27
2022-07-28,940,2022,7,28
2022-07-29,941,2022,7,29
2022-07-30,942,2022,7,30
2022-07-31,943,2022,7,31
2022-08-01,944,2022,8,1
2022-08-02,945,2022,8,2
2022-08-03,946,2022,8,3
2022-08-04,947,2022,8,4
2022-08-05,948,2022,8,5
2022-08-06,949,2022,8,6
2022-08-07,950,2022,8,7
2022-08-08,951,2022,8,8
2022-08-09,952,2022,8,9
2022-08-10,953,2022,8,10
2022-08-11,954,2022,8,11
2022-08-12,955,2022,8,12
2022-08-13,956,2022,8,13
2022-08-14,957,2022,8,14
2022-08-15,958,2022,8,15
2022-08-16,959,2022,8,16
2022-08-17,960,2022,8,17
2022-08-18,961,2022,8,18
2022-08-19,962,2022,8,19
2022-08-20,963,2022,8,20
2022-08-21,964,2022,8,21
2022-08-22,965,2022,8,22
2022-08-23,966,2022,8,23
2022-08-24,967,2022,8,24
2022-08-25,968,2022,8,25
2022-08-26,969,2022,8,26
2022-08-27,970,2022,8,27
2022-08-28,971,2022,8,28
2022-08-29,972,2022,8,29
2022-08-30,973,2022,8,30
2022-08-31,974,2022,8,31
2022-09-01,975,2022,9,1
2022-09-02,976,2022,9,2
2022-09-03,977,2022,9,3
2022-09-04,978,2022,9,4
2022-09-05,979,2022,9,5
2022-09-06,980,2022,9,6
2022-09-07,981,2022,9,7
2022-09-08,982,2022,9,8
2022-09-09,983,2022,9,9
2022-09-10,984,2022,9,10
2022-09-11,985,2022,9,11
2022-09-12,986,2022,9,12
2022-09-13,987,2022,9,13
2022-09-14,988,2022,9,14
2022-09-15,989,2022,9,15
2022-09-16,990,2022,9,16
2022-09-17,991,2022,9,17
2022-09-18,992,2022,9,18
2022-09-19,993,2022,9,19
2022-09-20,994,2022,9,20
2022-09-21,995,2022,9,21
2022-09-22,996,2022,9,22
2022-09-23,997,2022,9,23
2022-09-24,998,2022,9,24
2022-09-25,999,2022,9,25
2022-09-26,1000,2022,9,26
2022-09-27,1001,2022,9,27
2022-09-28,1002,2022,9,28
2022-09-29,1003,2022,9,29
2022-09-30,1004,2022,9,30
2022-10-01,1005,2022,10,1
2022-10-02,1006,2022,10,2
2022-10-03,1007,2022,10,3
2022-10-04,1008,2022,10,4
2022-10-05,1009,2022,10,5
2022-10-06,1010,2022,10,6
2022-10-07,1011,2022,10,7
2022-10-08,1012,2022,10,8
2022-10-09,1013,2022,10,9
2022-10-10,1014,2022,10,10
2022-10-11,1015,2022,10,11
2022-10-12,1016,2022,10,12
2022-10-13,1017,2022,10,13
2022-10-14,1018,2022,10,14
2022-10-15,1019,2022,10,15
2022-10-16,1020,2022,10,16
2022-10-17,1021,2022,10,17
2022-10-18,1022,2022,10,18
2022-10-19,1023,2022,10,19
2022-10-20,1024,2022,10,20
2022-10-21,1025,2022,10,21
2022-10-22,1026,2022,10,22
2022-10-23,1027,2022,10,23
2022-10-24,1028,2022,10,24
2022-10-25,1029,2022,10,25
2022-10-26,1030,2022,10,26
2022-10-27,1031,2022,10,27
2022-10-28,1032,2022,10,28
2022-10-29,1033,2022,10,29
2022-10-30,1034,2022,10,30
2022-10-31,1035,2022,10,31
2022-11-01,1036,2022,11,1
2022-11-02,1037,2022,11,2
2022-11-03,1038,2022,11,3
2022-11-04,1039,2022,11,4
2022-11-05,1040,2022,11,5
2022-11-06,1041,2022,11,6
2022-11-07,1042,2022,11,7
2022-11-08,1043,2022,11,8
2022-11-09,1044,2022,11,9
2022-11-10,1045,2022,11,10
2022-11-11,1046,2022,11,11
2022-11-12,1047,2022,11,12
2022-11-13,1048,2022,11,13
2022-11-14,1049,2022,11,14
2022-11-15,1050,2022,11,15
2022-11-16,1051,2022,11,16
2022-11-17,1052,2022,11,17
2022-11-18,1053,2022,11,18
2022-11-19,1054,2022,11,19
2022-11-20,1055,2022,11,20
2022-11-21,1056,2022,11,21
2022-11-22,1057,2022,11,22
2022-11-23,1058,2022,11,23
2022-11-24,1059,2022,11,24
2022-11-25,1060,2022,11,25
2022-11-26,1061,2022,11,26
2022-11-27,1062,2022,11,27
2022-11-28,1063,2022,11,28
2022-11-29,1064,2022,11,29
2022-11-30,1065,2022,11,30
2022-12-01,1066,2022,12,1
2022-12-02,1067,2022,12,2
2022-12-03,1068,2022,12,3
2022-12-04,1069,2022,12,4
2022-12-05,1070,2022,12,5
2022-12-06,1071,2022,12,6
2022-12-07,1072,2022,12,7
2022-12-08,1073,2022,12,8
2022-12-09,1074,2022,12,9
2022-12-10,1075,2022,12,10
2022-12-11,1076,2022,12,11
2022-12-12,1077,2022,12,12
2022-12-13,1078,2022,12,13
2022-12-14,1079,2022,12,14
2022-12-15,1080,2022,12,15
2022-12-16,1081,2022,12,16
2022-12-17,1082,2022,12,17
2022-12-18,1083,2022,12,18
2022-12-19,1084,2022,12,19
2022-12-20,1085,2022,12,20
2022-12-21,1086,2022,12,21
2022-12-22,1087,2022,12,22
2022-12-23,1088,2022,12,23
2022-12-24,1089,2022,12,24
2022-12-25,1090,2022,12,25
2022-12-26,1091,2022,12,26
2022-12-27,1092,2022,12,27
2022-12-28,1093,2022,12,28
2022-12-29,1094,2022,12,29
2022-12-30,1095,2022,12,30
2022-12-31,1096,2022,12,31
2023-01-01,1097,2023,1,1
2023-01-02,1098,2023,1,2
2023-01-03,1099,2023,1,3
2023-01-04,1100,2023,1,4
2023-01-05,1101,2023,1,5
2023-01-06,1102,2023,1,6
2023-01-07,1103,2023,1,7
2023-01-08,1104,2023,1,8
2023-01-09,1105,2023,1,9
2023-01-10,1106,2023,1,10
2023-01-11,1107,2023,1,11
2023-01-12,1108,2023,1,12
2023-01-13,1109,2023,1,13
2023-01-14,1110,2023,1,14
2023-01-15,1111,2023,1,15
2023-01-16,1112,2023,1,16
2023-01-17,1113,2023,1,17
2023-01-18,1114,2023,1,18
2023-01-19,1115,2023,1,19
2023-01-20,1116,2023,1,20
2023-01-21,1117,2023,1,21
2023-01-22,1118,2023,1,22
2023-01-23,1119,2023,1,23
2023-01-24,1120,2023,1,24
2023-01-25,1121,2023,1,25
2023-01-26,1122,2023,1,26
2023-01-27,1123,2023,1,27
2023-01-28,1124,2023,1,28
2023-01-29,1125,2023,1,29
2023-01-30,1126,2023,1,30
2023-01-31,1127,2023,1,31
2023-02-01,1128,2023,2,1
2023-02-02,1129,2023,2,2
2023-02-03,1130,2023,2,3
2023-02-04,1131,2023,2,4
2023-02-05,1132,2023,2,5
2023-02-06,1133,2023,2,6
2023-02-07,1134,2023,2,7
2023-02-08,1135,2023,2,8
2023-02-09,1136,2023,2,9
2023-02-10,1137,2023,2,10
2023-02-11,1138,2023,2,11
2023-02-12,1139,2023,2,12
2023-02-13,1140,2023,2,13
2023-02-14,1141,2023,2,14
2023-02-15,1142,2023,2,15
2023-02-16,1143,2023,2,16
2023-02-17,1144,2023,2,17
2023-02-18,1145,2023,2,18
2023-02-19,1146,2023,2,19
2023-02-20,1147,2023,2,20
2023-02-21,1148,2023,2,21
2023-02-22,1149,2023,2,22
2023-02-23,1150,2023,2,23
2023-02-24,1151,2023,2,24
2023-02-25,1152,2023,2,25
2023-02-26,1153,2023,2,26
2023-02-27,1154,2023,2,27
2023-02-28,1155,2023,2,28
2023-03-01,1156,2023,3,1
2023-03-02,1157,2023,3,2
2023-03-03,1158,2023,3,3
2023-03-04,1159,2023,3,4
2023-03-05,1160,2023,3,5
2023-03-06,1161,2023,3,6
2023-03-07,1162,2023,3,7
2023-03-08,1163,2023,3,8
2023-03-09,1164,2023,3,9
2023-03-10,1165,2023,3,10
2023-03-11,1166,2023,3,11
2023-03-12,1167,2023,3,12
2023-03-13,1168,2023,3,13
2023-03-14,1169,2023,3,14
2023-03-15,1170,2023,3,15
2023-03-16,1171,2023,3,16
2023-03-17,1172,2023,3,17
2023-03-18,1173,2023,3,18
2023-03-19,1174,2023,3,19
2023-03-20,1175,2023,3,20
2023-03-21,1176,2023,3,21
2023-03-22,1177,2023,3,22
2023-03-23,1178,2023,3,23
2023-03-24,1179,2023,3,24
2023-03-25,1180,2023,3,25
2023-03-26,1181,2023,3,26
2023-03-27,1182,2023,3,27
2023-03-28,1183,2023,3,28
2023-03-29,1184,2023,3,29
2023-03-30,1185,2023,3,30
2023-03-31,1186,2023,3,31
2023-04-01,1187,2023,4,1
2023-04-02,1188,2023,4,2
2023-04-03,1189,2023,4,3
2023-04-04,1190,2023,4,4
2023-04-05,1191,2023,4,5
2023-04-06,1192,2023,4,6
2023-04-07,1193,2023,4,7
2023-04-08,1194,2023,4,8
2023-04-09,1195,2023,4,9
2023-04-10,1196,2023,4,10
2023-04-11,1197,2023,4,11
2023-04-12,1198,2023,4,12
2023-04-13,1199,2023,4,13
2023-04-14,1200,2023,4,14
2023-04-15,1201,2023,4,15
2023-04-16,1202,2023,4,16
2023-04-17,1203,2023,4,17
2023-04-18,1204,2023,4,18
2023-04-19,1205,2023,4,19
2023-04-20,1206,2023,4,20
2023-04-21,1207,2023,4,21
2023-04-22,1208,2023,4,22
2023-04-23,1209,2023,4,23
2023-04-24,1210,2023,4,24
2023-04-25,1211,2023,4,25
2023-04-26,1212,2023,4,26
2023-04-27,1213,2023,4,27
2023-04-28,1214,2023,4,28
2023-04-29,1215,2023,4,29
2023-04-30,1216,2023,4,30
2023-05-01,1217,2023,5,1
2023-05-02,1218,2023,5,2
2023-05-03,1219,2023,5,3
2023-05-04,1220,2023,5,4
2023-05-05,1221,2023,5,5
2023-05-06,1222,2023,5,6
2023-05-07,1223,2023,5,7
2023-05-08,1224,2023,5,8
2023-05-09,1225,2023,5,9
2023-05-10,1226,2023,5,10
2023-05-11,1227,2023,5,11
2023-05-12,1228,2023,5,12
2023-05-13,1229,2023,5,13
2023-05-14,1230,2023,5,14
2023-05-15,1231,2023,5,15
2023-05-16,1232,2023,5,16
2023-05-17,1233,2023,5,17
2023-05-18,1234,2023,5,18
2023-05-19,1235,2023,5,19
2023-05-20,1236,2023,5,20
2023-05-21,1237,2023,5,21
2023-05-22,1238,2023,5,22
2023-05-23,1239,2023,5,23
2023-05-24,1240,2023,5,24
2023-05-25,1241,2023,5,25
2023-05-26,1242,2023,5,26
2023-05-27,1243,2023,5,27
2023-05-28,1244,2023,5,28
2023-05-29,1245,2023,5,29
2023-05-30,1246,2023,5,30
2023-05-31,1247,2023,5,31
2023-06-01,1248,2023,6,1
2023-06-02,1249,2023,6,2
2023-06-03,1250,2023,6,3
2023-06-04,1251,2023,6,4
2023-06-05,1252,2023,6,5
2023-06-06,1253,2023,6,6
2023-06-07,1254,2023,6,7
2023-06-08,1255,2023,6,8
2023-06-09,1256,2023,6,9
2023-06-10,1257,2023,6,10
2023-06-11,1258,2023,6,11
2023-06-12,1259,2023,6,12
2023-06-13,1260,2023,6,13
2023-06-14,1261,2023,6,14
2023-06-15,1262,2023,6,15
2023-06-16,1263,2023,6,16
2023-06-17,1264,2023,6,17
2023-06-18,1265,2023,6,18
2023-06-19,1266,2023,6,19
2023-06-20,1267,2023,6,20
2023-06-21,1268,2023,6,21
2023-06-22,1269,2023,6,22
2023-06-23,1270,2023,6,23
2023-06-24,1271,2023,6,24
2023-06-25,1272,2023,6,25
2023-06-26,1273,2023,6,26
2023-06-27,1274,2023,6,27
2023-06-28,1275,2023,6,28
2023-06-29,1276,2023,6,29
2023-06-30,1277,2023,6,30
2023-07-01,1278,2023,7,1
2023-07-02,1279,2023,7,2
2023-07-03,1280,2023,7,3
2023-07-04,1281,2023,7,4
2023-07-05,1282,2023,7,5
2023-07-06,1283,2023,7,6
2023-07-07,1284,2023,7,7
2023-07-08,1285,2023,7,8
2023-07-09,1286,2023,7,9
2023-07-10,1287,2023,7,10
2023-07-11,1288,2023,7,11
2023-07-12,1289,2023,7,12
2023-07-13,1290,2023,7,13
2023-07-14,1291,2023,7,14
2023-07-15,1292,2023,7,15
2023-07-16,1293,2023,7,16
2023-07-17,1294,2023,7,17
2023-07-18,1295,2023,7,18
2023-07-19,1296,2023,7,19
2023-07-20,1297,2023,7,20
2023-07-21,1298,2023,7,21
2023-07-22,1299,2023,7,22
2023-07-23,1300,2023,7,23
2023-07-24,1301,2023,7,24
2023-07-25,1302,2023,7,25
2023-07-26,1303,2023,7,26
2023-07-27,1304,2023,7,27
2023-07-28,1305,2023,7,28
2023-07-29,1306,2023,7,29
2023-07-30,1307,2023,7,30
2023-07-31,1308,2023,7,31
2023-08-01,1309,2023,8,1
2023-08-02,1310,2023,8,2
2023-08-03,1311,2023,8,3
2023-08-04,1312,2023,8,4
2023-08-05,1313,2023,8,5
2023-08-06,1314,2023,8,6
2023-08-07,1315,2023,8,7
2023-08-08,1316,2023,8,8
2023-08-09,1317,2023,8,9
2023-08-10,1318,2023,8,10
2023-08-11,1319,2023,8,11
2023-08-12,1320,2023,8,12
2023-08-13,1321,2023,8,13
2023-08-14,1322,2023,8,14
2023-08-15,1323,2023,8,15
2023-08-16,1324,2023,8,16
2023-08-17,1325,2023,8,17
2023-08-18,1326,2023,8,18
2023-08-19,1327,2023,8,19
2023-08-20,1328,2023,8,20
2023-08-21,1329,2023,8,21
2023-08-22,1330,2023,8,22
2023-08-23,1331,2023,8,23
2023-08-24,1332,2023,8,24
2023-08-25,1333,2023,8,25
2023-08-26,1334,2023,8,26
2023-08-27,1335,2023,8,27
2023-08-28,1336,2023,8,28
2023-08-29,1337,2023,8,29
2023-08-30,1338,2023,8,30
2023-08-31,1339,2023,8,31
2023-09-01,1340,2023,9,1
2023-09-02,1341,2023,9,2
2023-09-03,1342,2023,9,3
2023-09-04,1343,2023,9,4
2023-09-05,1344,2023,9,5
2023-09-06,1345,2023,9,6
2023-09-07,1346,2023,9,7
2023-09-08,1347,2023,9,8
2023-09-09,1348,2023,9,9
2023-09-10,1349,2023,9,10
2023-09-11,1350,2023,9,11
2023-09-12,1351,2023,9,12
2023-09-13,1352,2023,9,13
2023-09-14,1353,2023,9,14
2023-09-15,1354,2023,9,15
2023-09-16,1355,2023,9,16
2023-09-17,1356,2023,9,17
2023-09-18,1357,2023,9,18
2023-09-19,1358,2023,9,19
2023-09-20,1359,2023,9,20
2023-09-21,1360,2023,9,21
2023-09-22,1361,2023,9,22
2023-09-23,1362,2023,9,23
2023-09-24,1363,2023,9,24
2023-09-25,1364,2023,9,25
2023-09-26,1365,2023,9,26
2023-09-27,1366,2023,9,27
2023-09-28,1367,2023,9,28
2023-09-29,1368,2023,9,29
2023-09-30,1369,2023,9,30
2023-10-01,1370,2023,10,1
2023-10-02,1371,2023,10,2
2023-10-03,1372,2023,10,3
2023-10-04,1373,2023,10,4
2023-10-05,1374,2023,10,5
2023-10-06,1375,2023,10,6
2023-10-07,1376,2023,10,7
2023-10-08,1377,2023,10,8
2023-10-09,1378,2023,10,9
2023-10-10,1379,2023,10,10
2023-10-11,1380,2023,10,11
2023-10-12,1381,2023,10,12
2023-10-13,1382,2023,10,13
2023-10-14,1383,2023,10,14
2023-10-15,1384,2023,10,15
2023-10-16,1385,2023,10,16
2023-10-17,1386,2023,10,17
2023-10-18,1387,2023,10,18
2023-10-19,1388,2023,10,19
2023-10-20,1389,2023,10,20
2023-10-21,1390,2023,10,21
2023-10-22,1391,2023,10,22
2023-10-23,1392,2023,10,23
2023-10-24,1393,2023,10,24
2023-10-25,1394,2023,10,25
2023-10-26,1395,2023,10,26
2023-10-27,1396,2023,10,27
2023-10-28,1397,2023,10,28
2023-10-29,1398,2023,10,29
2023-10-30,1399,2023,10,30
2023-10-31,1400,2023,10,31
2023-11-01,1401,2023,11,1
2023-11-02,1402,2023,11,2
2023-11-03,1403,2023,11,3
2023-11-04,1404,2023,11,4
2023-11-05,1405,2023,11,5
2023-11-06,1406,2023,11,6
2023-11-07,1407,2023,11,7
2023-11-08,1408,2023,11,8
2023-11-09,1409,2023,11,9
2023-11-10,1410,2023,11,10
2023-11-11,1411,2023,11,11
2023-11-12,1412,2023,11,12
2023-11-13,1413,2023,11,13
2023-11-14,1414,2023,11,14
2023-11-15,1415,2023,11,15
2023-11-16,1416,2023,11,16
2023-11-17,1417,2023,11,17
2023-11-18,1418,2023,11,18
2023-11-19,1419,2023,11,19
2023-11-20,1420,2023,11,20
2023-11-21,1421,2023,11,21
2023-11-22,1422,2023,11,22
2023-11-23,1423,2023,11,23
2023-11-24,1424,2023,11,24
2023-11-25,1425,2023,11,25
2023-11-26,1426,2023,11,26
2023-11-27,1427,2023,11,27
2023-11-28,1428,2023,11,28
2023-11-29,1429,2023,11,29
2023-11-30,1430,2023,11,30
2023-12-01,1431,2023,12,1
2023-12-02,1432,2023,12,2
2023-12-03,1433,2023,12,3
2023-12-04,1434,2023,12,4
2023-12-05,1435,2023,12,5
2023-12-06,1436,2023,12,6
2023-12-07,1437,2023,12,7
2023-12-08,1438,2023,12,8
2023-12-09,1439,2023,12,9
2023-12-10,1440,2023,12,10
2023-12-11,1441,2023,12,11
2023-12-12,1442,2023,12,12
2023-12-13,1443,2023,12,13
2023-12-14,1444,2023,12,14
2023-12-15,1445,2023,12,15
2023-12-16,1446,2023,12,16
2023-12-17,1447,2023,12,17
2023-12-18,1448,2023,12,18
2023-12-19,1449,2023,12,19
2023-12-20,1450,2023,12,20
2023-12-21,1451,2023,12,21
2023-12-22,1452,2023,12,22
2023-12-23,1453,2023,12,23
2023-12-24,1454,2023,12,24
2023-12-25,1455,2023,12,25
2023-12-26,1456,2023,12,26
2023-12-27,1457,2023,12,27
2023-12-28,1458,2023,12,28
2023-12-29,1459,2023,12,29
2023-12-30,1460,2023,12,30
2023-12-31,1461,2023,12,31
2024-01-01,1462,2024,1,1
2024-01-02,1463,2024,1,2
2024-01-03,1464,2024,1,3
2024-01-04,1465,2024,1,4
2024-01-05,1466,2024,1,5
2024-01-06,1467,2024,1,6
2024-01-07,1468,2024,1,7
2024-01-08,1469,2024,1,8
2024-01-09,1470,2024,1,9
2024-01-10,1471,2024,1,10
2024-01-11,1472,2024,1,11
2024-01-12,1473,2024,1,12
2024-01-13,1474,2024,1,13
2024-01-14,1475,2024,1,14
2024-01-15,1476,2024,1,15
2024-01-16,1477,2024,1,16
2024-01-17,1478,2024,1,17
2024-01-18,1479,2024,1,18
2024-01-19,1480,2024,1,19
2024-01-20,1481,2024,1,20
2024-01-21,1482,2024,1,21
2024-01-22,1483,2024,1,22
2024-01-23,1484,2024,1,23
2024-01-24,1485,2024,1,24
2024-01-25,1486,2024,1,25
2024-01-26,1487,2024,1,26
2024-01-27,1488,2024,1,27
2024-01-28,1489,2024,1,28
2024-01-29,1490,2024,1,29
2024-01-30,1491,2024,1,30
2024-01-31,1492,2024,1,31
2024-02-01,1493,2024,2,1
2024-02-02,1494,2024,2,2
2024-02-03,1495,2024,2,3
2024-02-04,1496,2024,2,4
2024-02-05,1497,2024,2,5
2024-02-06,1498,2024,2,6
2024-02-07,1499,2024,2,7
2024-02-08,1500,2024,2,8
2024-02-09,1501,2024,2,9
2024-02-10,1502,2024,2,10
2024-02-11,1503,2024,2,11
2024-02-12,1504,2024,2,12
2024-02-13,1505,2024,2,13
2024-02-14,1506,2024,2,14
2024-02-15,1507,2024,2,15
2024-02-16,1508,2024,2,16
2024-02-17,1509,2024,2,17
2024-02-18,1510,2024,2,18
2024-02-19,1511,2024,2,19
2024-02-20,1512,2024,2,20
2024-02-21,1513,2024,2,21
2024-02-22,1514,2024,2,22
2024-02-23,1515,2024,2,23
2024-02-24,1516,2024,2,24
2024-02-25,1517,2024,2,25
2024-02-26,1518,2024,2,26
2024-02-27,1519,2024,2,27
2024-02-28,1520,2024,2,28
2024-02-29,1521,2024,2,29
2024-03-01,1522,2024,3,1
2024-03-02,1523,2024,3,2
2024-03-03,1524,2024,3,3
2024-03-04,1525,2024,3,4
2024-03-05,1526,2024,3,5
2024-03-06,1527,2024,3,6
2024-03-07,1528,2024,3,7
2024-03-08,1529,2024,3,8
2024-03-09,1530,2024,3,9
2024-03-10,1531,2024,3,10
2024-03-11,1532,2024,3,11
2024-03-12,1533,2024,3,12
2024-03-13,1534,2024,3,13
2024-03-14,1535,2024,3,14
2024-03-15,1536,2024,3,15
2024-03-16,1537,2024,3,16
2024-03-17,1538,2024,3,17
2024-03-18,1539,2024,3,18
2024-03-19,1540,2024,3,19
2024-03-20,1541,2024,3,20
2024-03-21,1542,2024,3,21
2024-03-22,1543,2024,3,22
2024-03-23,1544,2024,3,23
2024-03-24,1545,2024,3,24
2024-03-25,1546,2024,3,25
2024-03-26,1547,2024,3,26
2024-03-27,1548,2024,3,27
2024-03-28,1549,2024,3,28
2024-03-29,1550,2024,3,29
2024-03-30,1551,2024,3,30
2024-03-31,1552,2024,3,31
2024-04-01,1553,2024,4,1
2024-04-02,1554,2024,4,2
2024-04-03,1555,2024,4,3
2024-04-04,1556,2024,4,4
2024-04-05,1557,2024,4,5
2024-04-06,1558,2024,4,6
2024-04-07,1559,2024,4,7
2024-04-08,1560,2024,4,8
2024-04-09,1561,2024,4,9
2024-04-10,1562,2024,4,10
2024-04-11,1563,2024,4,11
2024-04-12,1564,2024,4,12
2024-04-13,1565,2024,4,13
2024-04-14,1566,2024,4,14
2024-04-15,1567,2024,4,15
2024-04-16,1568,2024,4,16
2024-04-17,1569,2024,4,17
2024-04-18,1570,2024,4,18
2024-04-19,1571,2024,4,19
2024-04-20,1572,2024,4,20
2024-04-21,1573,2024,4,21
2024-04-22,1574,2024,4,22
2024-04-23,1575,2024,4,23
2024-04-24,1576,2024,4,24
2024-04-25,1577,2024,4,25
2024-04-26,1578,2024,4,26
2024-04-27,1579,2024,4,27
2024-04-28,1580,2024,4,28
2024-04-29,1581,2024,4,29
2024-04-30,1582,2024,4,30
2024-05-01,1583,2024,5,1
2024-05-02,1584,2024,5,2
2024-05-03,1585,2024,5,3
2024-05-04,1586,2024,5,4
2024-05-05,1587,2024,5,5
2024-05-06,1588,2024,5,6
2024-05-07,1589,2024,5,7
2024-05-08,1590,2024,5,8
2024-05-09,1591,2024,5,9
2024-05-10,1592,2024,5,10
2024-05-11,1593,2024,5,11
2024-05-12,1594,2024,5,12
2024-05-13,1595,2024,5,13
2024-05-14,1596,2024,5,14
2024-05-15,1597,2024,5,15
2024-05-16,1598,2024,5,16
2024-05-17,1599,2024,5,17
2024-05-18,1600,2024,5,18
2024-05-19,1601,2024,5,19
2024-05-20,1602,2024,5,20
2024-05-21,1603,2024,5,21
2024-05-22,1604,2024,5,22
2024-05-23,1605,2024,5,23
2024-05-24,1606,2024,5,24
2024-05-25,1607,2024,5,25
2024-05-26,1608,2024,5,26
2024-05-27,1609,2024,5,27
2024-05-28,1610,2024,5,28
2024-05-29,1611,2024,5,29
2024-05-30,1612,2024,5,30
2024-05-31,1613,2024,5,31
2024-06-01,1614,2024,6,1
2024-06-02,1615,2024,6,2
2024-06-03,1616,2024,6,3
2024-06-04,1617,2024,6,4
2024-06-05,1618,2024,6,5
2024-06-06,1619,2024,6,6
2024-06-07,1620,2024,6,7
2024-06-08,1621,2024,6,8
2024-06-09,1622,2024,6,9
2024-06-10,1623,2024,6,10
2024-06-11,1624,2024,6,11
2024-06-12,1625,2024,6,12
2024-06-13,1626,2024,6,13
2024-06-14,1627,2024,6,14
2024-06-15,1628,2024,6,15
2024-06-16,1629,2024,6,16
2024-06-17,1630,2024,6,17
2024-06-18,1631,2024,6,18
2024-06-19,1632,2024,6,19
2024-06-20,1633,2024,6,20
2024-06-21,1634,2024,6,21
2024-06-22,1635,2024,6,22
2024-06-23,1636,2024,6,23
2024-06-24,1637,2024,6,24
2024-06-25,1638,2024,6,25
2024-06-26,1639,2024,6,26
2024-06-27,1640,2024,6,27
2024-06-28,1641,2024,6,28
2024-06-29,1642,2024,6,29
2024-06-30,1643,2024,6,30
2024-07-01,1644,2024,7,1
2024-07-02,1645,2024,7,2
2024-07-03,1646,2024,7,3
2024-07-04,1647,2024,7,4
2024-07-05,1648,2024,7,5
2024-07-06,1649,2024,7,6
2024-07-07,1650,2024,7,7
2024-07-08,1651,2024,7,8
2024-07-09,1652,2024,7,9
2024-07-10,1653,2024,7,10
2024-07-11,1654,2024,7,11
2024-07-12,1655,2024,7,12
2024-07-13,1656,2024,7,13
2024-07-14,1657,2024,7,14
2024-07-15,1658,2024,7,15
2024-07-16,1659,2024,7,16
2024-07-17,1660,2024,7,17
2024-07-18,1661,2024,7,18
2024-07-19,1662,2024,7,19
2024-07-20,1663,2024,7,20
2024-07-21,1664,2024,7,21
2024-07-22,1665,2024,7,22
2024-07-23,1666,2024,7,23
2024-07-24,1667,2024,7,24
2024-07-25,1668,2024,7,25
2024-07-26,1669,2024,7,26
2024-07-27,1670,2024,7,27
2024-07-28,1671,2024,7,28
2024-07-29,1672,2024,7,29
2024-07-30,1673,2024,7,30
2024-07-31,1674,2024,7,31
2024-08-01,1675,2024,8,1
2024-08-02,1676,2024,8,2
2024-08-03,1677,2024,8,3
2024-08-04,1678,2024,8,4
2024-08-05,1679,2024,8,5
2024-08-06,1680,2024,8,6
2024-08-07,1681,2024,8,7
2024-08-08,1682,2024,8,8
2024-08-09,1683,2024,8,9
2024-08-10,1684,2024,8,10
2024-08-11,1685,2024,8,11
2024-08-12,1686,2024,8,12
2024-08-13,1687,2024,8,13
2024-08-14,1688,2024,8,14
2024-08-15,1689,2024,8,15
2024-08-16,1690,2024,8,16
2024-08-17,1691,2024,8,17
2024-08-18,1692,2024,8,18
2024-08-19,1693,2024,8,19
2024-08-20,1694,2024,8,20
2024-08-21,1695,2024,8,21
2024-08-22,1696,2024,8,22
2024-08-23,1697,2024,8,23
2024-08-24,1698,2024,8,24
2024-08-25,1699,2024,8,25
2024-08-26,1700,2024,8,26
2024-08-27,1701,2024,8,27
2024-08-28,1702,2024,8,28
2024-08-29,1703,2024,8,29
